,t,x,y,z,speed_x,speed_y,speed_z
2066,20.66000000000043,-12.502529165873057,105.26855540783176,4.007192141390682,7.057973061117465,-54.88339046594324,-1.9900363422196463
2067,20.67000000000043,-12.431981058933047,104.71972157058548,3.9872838231543675,7.051648326884805,-54.88337698331125,-1.9916273050435434
2068,20.680000000000433,-12.361496143058389,104.17088787201943,3.9673596094460777,7.045334848050931,-54.88336272989654,-1.9932154366147143
2069,20.690000000000435,-12.291074305794268,103.62205431982778,3.9474195285533717,7.03903260476489,-54.88334770843381,-1.9948007419265912
2070,20.700000000000436,-12.220715434884369,103.07322092167738,3.927463608713918,7.032741577209952,-54.88333192164813,-1.9963832259639969
2071,20.710000000000438,-12.150419418270303,102.52438768520786,3.9074918781155823,7.026461745603556,-54.88331537225493,-1.9979628937031593
2072,20.72000000000044,-12.080186144091272,101.97555461803178,3.8875043648965075,7.020193090197256,-54.883298062960066,-1.999539750111725
2073,20.73000000000044,-12.010015500683949,101.42672172773467,3.8675010971452046,7.013935591276663,-54.883279996459855,-2.001113800148773
2074,20.740000000000443,-11.9399073765818,100.87788902187516,3.847482102900635,7.007689229161395,-54.8832611754411,-2.002685048764829
2075,20.750000000000444,-11.869861660514971,100.32905650798506,3.8274474101523026,7.001453984205018,-54.88324160258111,-2.004253500901879
2076,20.760000000000446,-11.799878241409942,99.78022419356941,3.8073970468403253,6.995229836794992,-54.88322128054775,-2.005819161493382
2077,20.770000000000447,-11.729957008389192,99.23139208610668,3.7873310408555376,6.989016767352618,-54.88320021199948,-2.0073820354642855
2078,20.78000000000045,-11.66008847553519,98.68241186775437,3.7672517783443986,6.984689803455852,-54.912843458463094,-2.0084704667638253
2079,20.79000000000045,-11.59027253239094,98.13328354593594,3.7471592870919075,6.978498825384258,-54.91282090522293,-2.0100277837344906
2080,20.800000000000452,-11.520518443959986,97.5841554533409,3.727051236521717,6.972318860804235,-54.91279761378428,-2.011582330303269
2081,20.810000000000453,-11.450826100204495,97.03502759733814,3.7069276543134215,6.966149890292884,-54.91277358676544,-2.013134111355917
2082,20.820000000000455,-11.381195391280698,96.48589998527044,3.6867885680977928,6.959991894460818,-54.91274882677547,-2.014683131769761
2083,20.830000000000457,-11.311626207538666,95.93677262445449,3.6666340054568742,6.95384485395211,-54.912723336414224,-2.0162293964137112
2084,20.840000000000458,-11.242118439521732,95.38764552218106,3.6464639939240655,6.947708749444238,-54.91269711827239,-2.0177729101482744
2085,20.85000000000046,-11.172671977966274,94.83851868571504,3.626278560984197,6.941583561648028,-54.912670174931506,-2.019313677825568
2086,20.86000000000046,-11.10328671380148,94.28939212229557,3.6060777340736223,6.935469271307607,-54.912642508964005,-2.020851704289335
2087,20.870000000000463,-11.033962538148899,93.74026583913609,3.5858615405803,6.929365859200343,-54.91261412293325,-2.022386994374954
2088,20.880000000000464,-10.964699342322206,93.19113984342445,3.565630007843879,6.923273306136793,-54.912585019393546,-2.023919552909457
2089,20.890000000000466,-10.895497017826756,92.64201414232303,3.5453831631557726,6.91719159296065,-54.912555200890196,-2.0254493847115405
2090,20.900000000000468,-10.826355456359238,92.09288874296878,3.5251210337592553,6.91112070054869,-54.912524669959524,-2.0269764945915782
2091,20.91000000000047,-10.757274549807448,91.54376365247334,3.5048436468495403,6.905060609810714,-54.91249342912889,-2.028500887351637
2092,20.92000000000047,-10.68825419024995,90.99463887792312,3.484551029573854,6.8990113016895,-54.91246148091674,-2.030022567785488
2093,20.930000000000472,-10.61929426995573,90.44551442637938,3.464243209031533,6.892972757160747,-54.91242882783264,-2.031541540678623
2094,20.940000000000474,-10.55039468138375,89.89639030487832,3.4439202122740973,6.8869449572330215,-54.9123954723773,-2.033057810808264
2095,20.950000000000475,-10.481555317182824,89.34726652043122,3.4235820663053396,6.880927882947704,-54.91236141704259,-2.03457138294338
2096,20.960000000000477,-10.412776070191171,88.79814308002445,3.4032287980814004,6.874921515378936,-54.91232666431159,-2.036082261844698
2097,20.97000000000048,-10.34405683343607,88.2490199906196,3.382860434510853,6.868925835633567,-54.91229121665863,-2.0375904522647184
2098,20.98000000000048,-10.275397500133636,87.69989725915356,3.362477002454792,6.862940824851102,-54.912255076549286,-2.039095958947727
2099,20.99000000000048,-10.20679796368836,87.1507748925386,3.342078528726905,6.856966464203647,-54.912218246440446,-2.040598786629809
2100,21.000000000000483,-10.138258117692885,86.6016528976625,3.32166504009356,6.851002734895857,-54.912180728780314,-2.042098940038862
2101,21.010000000000485,-10.069777855927555,86.05253128138855,3.3012365632738927,6.845049618164882,-54.912142526008466,-2.043596423894609
2102,21.020000000000486,-10.001357072360292,85.50341005055573,3.2807931249398763,6.839107095280316,-54.912103640555856,-2.045091242908613
2103,21.030000000000488,-9.932995661146151,84.95428921197873,3.2603347517164103,6.833175147544143,-54.91206407484485,-2.0465834017842885
